 Id,            Etablissement organisateur,            Poste,            Nombre postes,            Dèlai dépôt,            Date publication,            Candidats convoqués,            Résultats,            Pour plus d'informations,            Fichiers attachés
poste_e1id4946,Société Nationale des Autoroutes du Maroc,Chef de projet fonctionnel AMOA Péage,1,1000-10-10,2017-09-08,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsshortlists_ChefdeProjetFonctionnelAMOAPEAGE.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatdestravauxdelacommission_ChefdeProjetFonctionnelAMOAPage.pdf|,Nom : Ouazghire RachidTéléphone : 0537579888,http://emploi-public-files.ma/fichiers/upload/AvisrecrutementchefdeprojetfonctionnelAMOApage_Relance.pdf
poste_e1id4945,Agence MCA Maroc 2,Manager en Formation Professionnelle_ Direction du Projet (Formation Professionnelle) (DFP) (H/F) ,1,1000-10-10,2017-09-08,-,-,Nom : MCA-MOROCCOTéléphone : 0666015752,http://emploi-public-files.ma/fichiers/upload/Avis2ManagerEnFormationProfessionnelleDFP.pdf
poste_e1id4944,Office de la Formation Professionnelle et de la Promotion du Travail,DIRECTEUR DE COMPLEXE DE FORMATION DANS LES METIERS DE TOURISME ,3,1000-10-10,2017-09-08,-,-,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/AODIRECTEURDECFTHR21.pdf
poste_e1id4943,Office de la Formation Professionnelle et de la Promotion du Travail,DIRECTEUR/DIRECTEUR PEDAGOGIQUE DE FORMATION DANS LES METIRS DE L'HOTELLERIE,8,1000-10-10,2017-09-08,-,-,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/AODIRECTEUREFPTHR22.pdf
poste_e1id4940,Agence Nationale des Ports,Direction de la Mission Communication et Relations Institutionnelles,1,1000-10-10,2017-09-07,-,-,Nom : Anass MRANITéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/DECISION_AC_Mission_Communication_RI_DG.pdf
poste_e1id4938,Caisse Nationale de Sécurité Sociale,Chef de Service Relation Assurés/ Agence Ben Msik SO,1,1000-10-10,2017-09-06,-,-,Téléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACCSRELASSAGBMSO.pdf
poste_e1id4937,Maghreb Arabe Presse,Directeur de pôle (Chef de Bureau Régional) de la MAP à Guelmim-Oued Noun,1,1000-10-10,2017-09-06,http://emploi-public-files.ma/fichiers/upload/listedescandidatsretenuguemim.pdf|,-,Nom : service formationTéléphone : 0537279400,http://emploi-public-files.ma/fichiers/upload/AppelacandidatureinternedirecteurdepleGuelmim.pdf
poste_e1id4933,MEDZ,Auditeur junior,1,1000-10-10,2017-09-05,-,-,Téléphone : 0537576100,http://emploi-public-files.ma/fichiers/upload/CandidatureAuditeurJunior2.pdf
poste_e1id4932,Holding d'Aménagement Al Omrane,directeur du contrôle de gestion,1,1000-10-10,2017-09-05,-,-,Téléphone : 0537569178,http://emploi-public-files.ma/fichiers/upload/ANNONCEPOSTEDCDGHAO.pdf
poste_e1id4931,Agence urbaine de Casablanca,Chef de la Division Financière et Comptable,1,1000-10-10,2017-09-05,-,-,Nom : Karim HichamTéléphone : 0522295703,http://emploi-public-files.ma/fichiers/upload/AC_ChefdelaDFCSeptembre2017.pdf
poste_e1id4930,Chambre d'artisanat de la région Draa-Tafilalet,directeur de la chambre (chef de devision),1,1000-10-10,2017-09-05,-,-,Nom : العباسي محمدTéléphone : 0661235247,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6129.pdf
poste_e1id4929,Office National Des Aéroports,Chef du Service Radionavigation au sein de l’Aéroport Mohammed V,1,1000-10-10,2017-08-30,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureChefduServiceRadionavigation_MEDV_Rf1211du29AOUT17.pdf
poste_e1id4928,Office National Des Aéroports,"Chef du Service Bureau de Piste, Statistique et Pré-Facturation au sein de l’Aéroport Mohammed V ",1,1000-10-10,2017-08-30,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureChefduServiceBureaudePisteStatistiqueetPrFacturation_MEDV_Rf1210du29AOUT17.pdf
poste_e1id4927,Office National Des Aéroports,Chef du Service Système Management de la Sécurité au sein de la Division Sécurité de l’Aéroport Mohammed V (Relance),1,1000-10-10,2017-08-30,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureChefduServiceSMSDIVScurit_MEDV_Rf1209du29AOUT17.pdf
poste_e1id4926,Office National Des Aéroports,Chef du Service Contrôle d’Aérodrome au sein de l’Aéroport Mohammed V (Relance),1,1000-10-10,2017-08-30,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureChefduServiceContrledArodrome_MEDV_Rf1208du29AOUT17.pdf
poste_e1id4925,Caisse Nationale de Sécurité Sociale,Directeur des Ressources Humaines,1,1000-10-10,2017-08-28,-,-,Téléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACDRH2.pdf
poste_e1id4924,FINEA,Chargé(e) d’études et de développement SI ,1,1000-10-10,2017-08-28,-,-,Téléphone : 0522264483,http://emploi-public-files.ma/fichiers/upload/ChargesEtudesetDevSI.pdf
poste_e1id4923,Académie Régionale de l’Education et de la Formation de la région Fès Meknès,chef de service,16,1000-10-10,2017-08-25,-,-,Nom : محمد الغوريTéléphone : 0661045270,http://emploi-public-files.ma/fichiers/upload/392520170002.pdf
poste_e1id4922,Centre Marocain de Promotions des Exportations,Chef du Service Textile et Cuir,1,1000-10-10,2017-08-25,-,-,Nom : CHOKRY KarimTéléphone : 0662038388,http://emploi-public-files.ma/fichiers/upload/APPELACANDIDATURECHEFDUSERVICETC.pdf
poste_e1id4921,Office National Des Aéroports,Chef du Service Télécommunication & Informatique au sein de l'Aéroport d'Oujda,1,1000-10-10,2017-08-25,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatureChefduServiceTlcommunicationInformatiqueOujdaRf1200du230817.pdf
poste_e1id4920,Académie Régionale de l’Education et de la Formation de la région Tanger Tétouan Al Hoceima,chef de division,1,1000-10-10,2017-08-23,-,-,Nom : رشيد كايزTéléphone : 0661045839,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6117.pdf
poste_e1id4919,Office National Des Aéroports,Chef du Service Système de Management Qualité et Environnement au sein de l'Aéroport d'Oujda,1,1000-10-10,2017-08-23,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatuteChefduServiceSystmedeManagementQualitetEnvironnement_AroportdOujda_Rf1181du170817.pdf
poste_e1id4918,Office National Des Aéroports,Chef du Service Contrôle Aérien au Sein de l'Aéroport d'Oujda,1,1000-10-10,2017-08-23,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatuteChefduServiceContrleArien_AroportdOujda_Rf1182du170817.pdf
poste_e1id4917,Office National Des Aéroports,Chef du Service Infrastructures et Bâtiments au Sein de l'Aéroport d'Oujda,1,1000-10-10,2017-08-23,-,-,Nom : Abdelhak ZIATITéléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/CandidatuteChefduServiceInfrastructuresBtiments_AroportdOujda_Rf1183du170817.pdf
poste_e1id4916,Institut Pasteur,chef département biologie médicale,1,1000-10-10,2017-08-22,-,-,Nom : zahidTéléphone : 0522434450,http://emploi-public-files.ma/fichiers/upload/appelcandidatureinterne1.pdf
poste_e1id4913,Office National des chemins de fer ,Chef de département - Chef de Service,10,1000-10-10,2017-08-16,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICposteChefdedpartmenetet10postesChefdeServiceListedescandidatsconvoqus.pdf|,-,Nom : بشاوي محمدTéléphone : 0537774747,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePIC1postechefdarrondissementet10postesrangchefdeservice.pdf
poste_e1id4912,Agence Régionale d'exécution des projets région de Fès - Meknès,Chef de la division des travaux,1,1000-10-10,2017-08-16,-,http://emploi-public-files.ma/fichiers/upload/docvierge.pdf|,Nom : يوسف الزيانيTéléphone : 0661455000,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6130.pdf
poste_e1id4911,Agence Régionale d'exécution des projets région de Fès - Meknès,Chef de la division des études et de la programmation,1,1000-10-10,2017-08-16,-,http://emploi-public-files.ma/fichiers/upload/docvierge.pdf|,Nom : يوسف الزيانيTéléphone : 0661455000,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6131.pdf
poste_e1id4910,Agence Régionale d'exécution des projets région de Fès - Meknès,Chef de la division des affaires financières et administratives,1,1000-10-10,2017-08-16,http://emploi-public-files.ma/fichiers/upload/listedescandidatsadmisDAFA.pdf|,-,Nom : يوسف الزيانيTéléphone : 0661455000,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6132.pdf
poste_e1id4909,Agence du Bassin Hydraulique du Loukkos,CHEF DE DIVISION,1,1000-10-10,2017-08-16,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6141.pdf|,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6170.pdf|,Nom : محمد العباسTéléphone : 0668652295,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6091.pdf
poste_e1id4908,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Chef de Division et Chefs de Service ,5,1000-10-10,2017-08-16,-,-,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision_3ORG1292017.pdf
poste_e1id4907,Office National De L'Electricité Et De L'Eau Potable -Branche Electricité-,Chef de Division ,1,1000-10-10,2017-08-16,-,-,Téléphone : 0522668000,http://emploi-public-files.ma/fichiers/upload/Dcision_3ORG1302017.pdf
poste_e1id4906,Chambre de commerce d'industrie et  de  services de la région Fès Meknès,Administrateur 3ème Grade (Echelle 10),1,1000-10-10,2017-08-15,-,-,Nom : HROUGA HafidTéléphone : 0535623183,http://emploi-public-files.ma/fichiers/upload/DECISION00012.pdf
poste_e1id4905,FONDATION MOHAMMADIA DES ŒUVRES SOCIALES  DES MAGISTRATS ET FONCTIONNAIRES DE LA JUSTICE,Directeur Général de la Fondation Mohamadia ,1,1000-10-10,2017-08-10,-,-,Nom : المؤسسة المحمديةTéléphone : 0537724406,http://emploi-public-files.ma/fichiers/upload/concour6.pdf
poste_e1id4904,Agence de développement social,Chef du Département Administratif et Financier,1,1000-10-10,2017-08-10,-,http://emploi-public-files.ma/fichiers/upload/avisprslectionfinal.pdf|,Nom : Service des ressources humainesTéléphone : 0537683294,http://emploi-public-files.ma/fichiers/upload/dcisionappelcandidature3382017.pdf
poste_e1id4903,Office de la Formation Professionnelle et de la Promotion du Travail,CHEF DE SERVICE ETUDES ET SUIVI DE LA MAINTENANCE BATIMENT,1,1000-10-10,2017-08-09,-,-,Téléphone : 0522634444,http://emploi-public-files.ma/fichiers/upload/AOChefduServiceEtudesetSuividelaMaintenanceBtiments.pdf
poste_e1id4902,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,DIRECTEUR D'AGENCE LOCALE NOUACER,1,1000-10-10,2017-08-09,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsprslectionnpourlentretiendeslection.pdf|,http://emploi-public-files.ma/fichiers/upload/RsultatfinaldelappelcandidaturepourleposteDALNOUACER.pdf|,Nom : SALIH LAMYATéléphone : 0522789552,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureInternepourleposrtededirecteurdAgenceLocaleNOUACER.pdf
poste_e1id4901,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,DIRECTEUR D'AGENCE LOCALE SIDI IFNI,1,1000-10-10,2017-08-09,-,-,Nom : SALIH LAMYATéléphone : 0522789552,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureInternepourleposrtededirecteurdAgenceLocaleSIDIIFNI.pdf
poste_e1id4900,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,DIRECTEUR D'AGENCE LOCALE ESS-MARA,1,1000-10-10,2017-08-09,-,-,Nom : SALIH LAMYATéléphone : 0522789552,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureinternepourlepostedeDirecteurdAgenceLocaleESSEMARA.pdf
poste_e1id4899,AGENCE NATIONALE DE PROMOTION DE L'EMPLOI ET DES COMPETENCES,DIRECTEUR D'AGENCE LOCALE ASSA ZAG,1,1000-10-10,2017-08-09,-,-,Nom : SALIH LAMYATéléphone : 0522789552,http://emploi-public-files.ma/fichiers/upload/AppelcandidatureInternepourleposrtededirecteurdAgenceLocaleASSA_ZAG.pdf
poste_e1id4897,Institut National de Recherche Halieutique,Chef de Division Approvisionnement et Logistique,1,1000-10-10,2017-08-07,-,-,Nom : RamziTéléphone : 0661937021,http://emploi-public-files.ma/fichiers/upload/AppelCandidatureChefDAL.pdf
poste_e1id4896,Caisse Nationale de Sécurité Sociale,Chef de Division Service aux affiliés/ DAR,1,1000-10-10,2017-08-07,-,-,Téléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACChefdivServicesauxAffilisDAR.pdf
poste_e1id4894,Société Nationale des Autoroutes du Maroc,Chef de projet (chef de service) fonctionnel Oracle,1,1000-10-10,2017-08-04,http://emploi-public-files.ma/fichiers/upload/Listedescandidatsshortlists_ChefdeProjetFonctionnelORACLE.pdf|,http://emploi-public-files.ma/fichiers/upload/Rsultatdestravauxdelacommission_ChefdeProjetFonctionnelORACLE.pdf|,Nom : Tadlaoui El MehdiTéléphone : 0537579888,http://emploi-public-files.ma/fichiers/upload/Annonce_ChefdeprojetOracleFinancial_Versionfinale.pdf
poste_e1id4893,Agence Nationale des Ports,Directeur du Port de dakhla,1,1000-10-10,2017-08-04,-,http://emploi-public-files.ma/fichiers/upload/Resultat_appel_a_candidature_Directeur_du_Port_Dakhla.pdf|,Nom : Anass MRANITéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/DECISION_AC_Directeur_Dakhla_DRAS.pdf
poste_e1id4892,"Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie",Directeur de la conservation foncière,1,1000-10-10,2017-08-04,http://emploi-public-files.ma/fichiers/upload/Val_DCF.pdf|,-,Nom : Direction des ressources humainesTéléphone : 0660102727,http://emploi-public-files.ma/fichiers/upload/DirecteurdelaCFEP.pdf
poste_e1id4891,"Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie",Chef de service du cadastre,8,1000-10-10,2017-08-04,http://emploi-public-files.ma/fichiers/upload/Val_SC2017.pdf|,-,Nom : Direction des ressources humainesTéléphone : 0660102727,http://emploi-public-files.ma/fichiers/upload/DcisiondeACSC1AoutEP.pdf
poste_e1id4890,"Agence Nationale de la Conservation Foncière, du Cadastre et de la Cartographie",Chef de service de la conservation foncière,2,1000-10-10,2017-08-04,-,-,Nom : Direction des ressources humainesTéléphone : 0660102727,http://emploi-public-files.ma/fichiers/upload/DcisiondeACCF3AoutEP.pdf
poste_e1id4889,Agence Nationale des Ports,Directeur des infrastructures,1,1000-10-10,2017-08-04,-,http://emploi-public-files.ma/fichiers/upload/Resultat_appel_a_candidature_Directeur_des_infrastructures.pdf|,Nom : Anass MRANITéléphone : 0520121314,http://emploi-public-files.ma/fichiers/upload/DECISION_AC_Directeur_Infrastructures_DG.pdf
poste_e1id4888,Caisse de Dépôt et de Gestion,Chargé Exploitation Applicatifs Bancaires,1,1000-10-10,2017-08-03,-,-,Téléphone : 0537669000,http://emploi-public-files.ma/fichiers/upload/ACEChargExploitationApplicatifsbancairesVF.pdf
poste_e1id4887,Agence MCA Maroc 2,Manager Infrastructure_ Formation Professionnelle (H/F),1,1000-10-10,2017-08-03,-,-,Nom : Agent MCA MAROCTéléphone : 0666015752,http://emploi-public-files.ma/fichiers/upload/AvisManagerInfrastructure_FormationProfessionnelle.pdf
poste_e1id4886,Office National Marocain du Tourisme,Chargé de mission,1,1000-10-10,2017-08-02,-,http://emploi-public-files.ma/fichiers/upload/rsultatsChargdeMission.pdf|,Téléphone : 0537278300,http://emploi-public-files.ma/fichiers/upload/appellacandidaturechargdemission.pdf
poste_e1id4885,MEDZ,Administrateur des ventes,1,1000-10-10,2017-08-02,-,-,Téléphone : 0537576100,http://emploi-public-files.ma/fichiers/upload/CandidaturesAdministrateurdesventsMEDZCasablancaEmploipublic.pdf
poste_e1id4884,Agence Régionale d'exécution des projets région de Rabat-Salé-Kénitra,Chef de la Division des Affaires Financières et Administratives,1,1000-10-10,2017-08-02,http://emploi-public-files.ma/fichiers/upload/Liste_DAF.pdf|,http://emploi-public-files.ma/fichiers/upload/_57.pdf|,Nom : SARA TAHTAHTéléphone : 0664261926,http://emploi-public-files.ma/fichiers/upload/nomDuFichier6000.pdf
poste_e1id4883,Agence Régionale d'exécution des projets région de Rabat-Salé-Kénitra,Chef de la Division des Etudes et de la Programmation,1,1000-10-10,2017-08-02,http://emploi-public-files.ma/fichiers/upload/liste_DPE.pdf|,http://emploi-public-files.ma/fichiers/upload/_58.pdf|,Nom : SARA TAHTAHTéléphone : 0664261926,http://emploi-public-files.ma/fichiers/upload/nomDuFichier5998.pdf
poste_e1id4882,Agence Régionale d'exécution des projets région de Rabat-Salé-Kénitra,Chef de la Division des Travaux,1,1000-10-10,2017-08-02,http://emploi-public-files.ma/fichiers/upload/Liste_DT.pdf|,http://emploi-public-files.ma/fichiers/upload/_59.pdf|,Nom : SARA TAHTAHTéléphone : 0664261926,http://emploi-public-files.ma/fichiers/upload/nomDuFichier5994.pdf
poste_e1id4879,Office National des chemins de fer ,Chef de Service ingénierie caténaire et sous stations,1,1000-10-10,2017-08-02,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeServiceIngnierieCatnaireetSousStationsListedescandidatsconvoqus.pdf|,http://emploi-public-files.ma/fichiers/upload/NominationauposteChefdeServiceingnieriecatnaireetsousstations.pdf|,Nom : بشاوي محمدTéléphone : 0537774747,http://emploi-public-files.ma/fichiers/upload/AppelcandidaturePICChefdeServiceingnieriecatnaireetsousstations.pdf
poste_e1id4876,Caisse Nationale de Sécurité Sociale,Chefs de Service: Contrôle Interne/Région Sud/ Région Casa2,3,1000-10-10,2017-08-01,-,-,Téléphone : 0522547140,http://emploi-public-files.ma/fichiers/upload/AACCSControleinterneCSregionsudCSregioncasa2.pdf
poste_e1id4875,Office National Des Aéroports,Chef du Service Master ESA au sein de l'Académie Internationale Mohammed VI de l’Aviation Civile/ONDA,1,1000-10-10,2017-08-01,-,-,Téléphone : 0522539040,http://emploi-public-files.ma/fichiers/upload/appelcandidatureMasterESA.pdf
