 Id,            Emploi,            Autorité Gouvernementale,            Arrêté,            Date limite de dépot des candidatures,            Date de publication,            Pour plus d'informations,            Fichiers attachés
emploi_675,"Directeur des Domaines de l'Etat","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtappelcanddirDDE2017.pdf","2017-07-13","2017-07-04","Nom : قسم الموارد البشريةTéléphone : 0537677589Email : internet@finances.gov.ma",-
emploi_673,"Directeur du Centre National de la Recherche Scientifique et Technique","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/00_Arrete_CNRST.pdf","2017-07-14","2017-06-29","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",http://emploi-public-files.ma/fichiers/upload/07_Modele_normalise_emplois_superieurs.doc
emploi_672,"Directeur de l'Ecole supérieure des Arts Appliquées, Casablanca","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_671,"Doyen de la Faculté des Lettres et des Sciences Humaines Ben M'sik, Casablanca","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_670,"Directeur de l'Ecole Normale Supérieure, Casablanca","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_669,"Directeur de l'Ecole Supérieure de Technologie, Casablanca","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_668,"Directeur de l'Ecole Normale Supérieure de l'Enseignement Technique, Mohammedia","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_667,"Doyen de la Faculté des Lettres et des Sciences Humaines, Mohammedia","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_666,"Doyen de la Faculté des Sciences et Techniques, Mohammedia","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_665,"Doyen de la Faculté des Sciences Juridiques, Economiques et Sociales, Mohammedia","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/avis1109.pdf","2017-08-11","2017-06-28","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_664,"Doyen de la Faculté des Sciences à El-Jadida","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/scan0255.pdf","2017-08-11","2017-06-21","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_663,"Directeur de l'Ecole Nationale de Commerce et de Gestion à El-Jadida","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/scan0255.pdf","2017-08-11","2017-06-21","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_662,"Doyen de la Faculté des Sciences Juridiques, Economiques et Sociales Agdal à Rabat","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/AC_FMDFSJESA_Ar.pdf","2017-08-11","2017-06-19","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_661,"Doyen de la Faculté de Médecine Dentaire","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/AC_FMDFSJESA_Ar.pdf","2017-08-11","2017-06-19","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_660,"Directeur des études, de la communication et de la coopération","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier5786.pdf","2017-06-30","2017-06-16","Nom : حسن الصحراويTéléphone : 0537679884Email : h.sahraoui@mmsp.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs53.doc
emploi_659,"Directeur de la Fonction Publique","Ministère de la Réforme de l’Administration et de la Fonction Publique","http://emploi-public-files.ma/fichiers/upload/nomDuFichier5785.pdf","2017-06-30","2017-06-16","Nom : حسن الصحراويTéléphone : 0537679884Email : h.sahraoui@mmsp.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs54.doc
emploi_658,"directeur de l’Institut National de Statistique et d’Economie Appliqué","Haut commissariat au plan","http://emploi-public-files.ma/fichiers/upload/ArretAppelInsea.pdf","2017-06-28","2017-06-15","Nom : المعهد الوطني للإحصاء و الإقتصاد التطبيقيTéléphone : 0537774859Email : hzahim@insea.ac.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_CV21.docx|http://emploi-public-files.ma/fichiers/upload/FicheDirINSEA.pdf
emploi_657,"Directeur Général de l'Office National du Conseil Agricole","Ministère de l’Agriculture, de la Pêche maritime, du développement rural et des eaux et forêts","http://emploi-public-files.ma/fichiers/upload/ACDGONCA.pdf","2017-06-28","2017-06-14","Téléphone : 0537103174Email : www.emplois_superieurs@agriculture.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs15.docx|http://emploi-public-files.ma/fichiers/upload/FichePosteDGONCA1.pdf
emploi_656,"Directeur de l'Ecole Nationale de Commerce et de Gestion, Fès","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/scan000210.pdf","2017-07-28","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_655,"Doyen de la Faculté Polydisciplinaire, Taza","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/scan000210.pdf","2017-07-28","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_654,"Doyen de la Faculté de Médecine et de Pharmacie, Fès","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/scan000210.pdf","2017-07-28","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_653,"Doyen de la Faculté des Sciences, Tétouan","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Appelcandidaturear.pdf","2017-08-11","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_652,"Doyen de la Faculté des Sciences juridiques, Economiques et Sociales, Tanger","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Appelcandidaturear.pdf","2017-08-11","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_651,"Directeur de l'Ecole Supérieure Roi Fahd de Traduction, Tanger","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/Appelcandidaturear.pdf","2017-08-11","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_650,"Doyen de la Faculté Polydisciplinaire, Béni-Mellal","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/USMS_AR.pdf","2017-07-28","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_649,"Doyen de la Faculté des Lettres des Sciences Humaines, Béni-Mellal","Ministère de l’Education nationale, de la Formation professionnelle, de l’Enseignement supérieur et de la Recherche scientifique - Enseignement supérieur et de la Recherche scientifique","http://emploi-public-files.ma/fichiers/upload/USMS_AR.pdf","2017-07-28","2017-06-14","Nom : -Téléphone : -Email : m.elyabouri@enssup.gov.ma",-
emploi_648,"Directeur des nations unies et des organisations internationales","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/NationsUniesOI1.pdf","2017-06-21","2017-06-12","Téléphone : *Email : *",-
emploi_647,"Directeur de la coopération multilatérale et des affaires économiques internationles","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/Cooperationmultilaterale.pdf","2017-06-21","2017-06-12","Téléphone : *Email : *",-
emploi_646,"Directeur des questions globales","Ministère des Affaires étrangères et de la coopération internationale","http://emploi-public-files.ma/fichiers/upload/QuestionsGlobales.pdf","2017-06-21","2017-06-12","Téléphone : *Email : *",-
emploi_645,"DIRECTEUR DE LA FONDATION POUR LA PROMOTION DES ŒUVRES SOCIALES AU PROFIT DES FONCTIONNAIRES ET AGENTS DU MINISTÈRE DE LA JEUNESSE ET DES SPORTS  ","Ministère de la jeunesse et des sports","http://emploi-public-files.ma/fichiers/upload/nomDuFichier5685.PDF","2017-06-12","2017-06-01","Téléphone : ********Email : *************",http://emploi-public-files.ma/fichiers/upload/nomDuFichier181.docx|http://emploi-public-files.ma/fichiers/upload/nomDuFichier5686.pdf
emploi_644,"Directeur du contrôle, de l'audit et de l'inspection","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtDCAI.pdf","2017-06-02","2017-05-24","Nom : Siham EL HAMDITéléphone : 0537578257Email : siham.elhamdi@tgr.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs52.doc|http://emploi-public-files.ma/fichiers/upload/FicheDCAI.pdf
emploi_643,"Directeur des ressources et du système d'information","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtDRSI.pdf","2017-06-02","2017-05-24","Nom : Siham EL HAMDITéléphone : 0537578257Email : siham.elhamdi@tgr.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs51.doc|http://emploi-public-files.ma/fichiers/upload/FicheDRSI.pdf
emploi_642,"Directeur des comptes publics","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtDCP.pdf","2017-06-02","2017-05-24","Nom : Siham EL HAMDITéléphone : 0537578257Email : siham.elhamdi@tgr.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs50.doc|http://emploi-public-files.ma/fichiers/upload/FicheDCP.pdf
emploi_641,"Directeur des dépenses du personel","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtDDP1.pdf","2017-06-02","2017-05-24","Nom : Siham EL HAMDITéléphone : 0537578257Email : siham.elhamdi@tgr.gov.ma",http://emploi-public-files.ma/fichiers/upload/FicheDDP.pdf|http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs49.doc
emploi_640,"directeur des finances publiques","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtDFP.pdf","2017-06-02","2017-05-24","Nom : Siham EL HAMDITéléphone : 0537578257Email : siham.elhamdi@tgr.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs48.doc|http://emploi-public-files.ma/fichiers/upload/FicheDFP.pdf
emploi_639,"directeur de la recherche, de la réglementation et de la coopération internationale","Ministère de l'économie et des finances","http://emploi-public-files.ma/fichiers/upload/ArrtDRRCI.pdf","2017-06-02","2017-05-24","Nom : Siham EL HAMDITéléphone : 0537578257Email : siham.elhamdi@tgr.gov.ma",http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs47.doc|http://emploi-public-files.ma/fichiers/upload/FicheDRRCI.pdf
emploi_638,"Directeur de l'Institut Supérieur d'Art Dramatique et d'Animation Culturelle","Ministère de la Culture et de la Communication","http://emploi-public-files.ma/fichiers/upload/ARRETE_ISADAC2.pdf","2017-06-05","2017-05-23","Nom : منير الخطابTéléphone : 0537209463Email : m.elkhettab@minculture.gov.ma",http://emploi-public-files.ma/fichiers/upload/FICHE_POSTE_ISADAC.pdf|http://emploi-public-files.ma/fichiers/upload/Modele_normalise_emplois_superieurs14.docx
